session_id,agent_name,trial_id,condition_id,scenario_id,time_sec,obstacle_name,center_x,center_z,size_x,size_z,distance_to_path_m,block_threshold_m,closest_segment,path_blocked,replan_requested,replan_skip_reason,replan_count
"20260707_114316","go1",0,"C1_NAVMESH_ONLY","S10",37.364530,"EXP_C3_REPLAN_S10_A2",2.409961,5.051179,0.487799,0.487800,0.000000,0.493900,-1,1,1,"",0
