session_id,agent_name,trial_id,condition_id,scenario_id,map_id,policy_id,method,mode,difficulty_level,random_seed,start_time_iso,end_time_iso,success,end_reason,duration_sec,planning_time_sec,travel_distance_m,shortest_path_m,path_efficiency,collision_count,obstacle_collision_count,stuck_count,replan_count,replan_time_sec,raw_waypoints,sent_waypoints,sent_path_length_m,final_target_error_m,reached_by_error,cumulative_reward,steps,start_x,start_z,start_yaw,target_x,target_z,end_x,end_z,end_yaw
"20260703_115648","go1",0,"C1_NAVMESH_ONLY","S01","fullmap","NavMeshOnly","Unity_C1_NavMeshOnly_Evaluation","evaluation",0,121,"2026-07-03T11:56:50.9448145+09:00","2026-07-03T11:57:03.2928145+09:00",0,"agent_stopped",12.348170,0.000000,0.000000,3.458431,0.000000,0,0,1,0,0.000000,2,1,3.458431,3.458431,0,0.000000,0,1.593803,3.418737,338.294300,1.170347,6.851146,1.593803,3.418737,338.294300
"20260703_115648","go1",1,"C1_NAVMESH_ONLY","S02","fullmap","NavMeshOnly","Unity_C1_NavMeshOnly_Evaluation","evaluation",0,121,"2026-07-03T11:57:03.8125053+09:00","2026-07-03T11:57:20.5705053+09:00",0,"agent_stopped",16.758260,0.029928,0.000000,6.030913,0.000000,0,0,1,0,0.000000,4,1,6.030913,4.905962,0,0.000000,0,1.921021,4.468427,166.367400,5.784140,7.492461,1.921021,4.468427,166.367400
