session_id,agent_name,trial_id,condition_id,scenario_id,time_sec,obstacle_name,center_x,center_z,size_x,size_z,distance_to_path_m,block_threshold_m,closest_segment,path_blocked,replan_requested,replan_skip_reason,replan_count
"20260703_120045","go1",0,"C1_NAVMESH_ONLY","S01",10.109110,"EXP_C3_REPLAN_S01_A6",5.555575,3.797654,0.653787,0.653786,0.000000,0.576893,-1,1,1,"",0
