session_id,agent_name,trial_id,condition_id,scenario_id,time_sec,state,virtual_x,virtual_z,virtual_yaw,real_x,real_z,real_yaw,path_cross_track_error_m,target_distance_m
"20260629_132333","go1 (1)",1,"C2_NO_REPLAN","S01",46.494000,"idle",-20.127660,63.978230,106.620900,-20.127660,63.978230,106.620900,-1.000000,0.000000
"20260629_132333","go1 (1)",1,"C2_NO_REPLAN","S01",52.505690,"idle",-20.127660,63.978230,63.990630,-20.127660,63.978230,63.990630,-1.000000,0.000000
"20260629_132333","go1 (1)",1,"C2_NO_REPLAN","S01",59.082500,"idle",-20.127660,63.978230,63.990630,-20.127660,63.978230,63.990630,-1.000000,0.000000
"20260629_132333","go1 (1)",1,"C2_NO_REPLAN","S01",65.749160,"idle",-20.127660,63.978230,62.903250,-20.127660,63.978230,62.903250,-1.000000,0.000000
"20260629_132333","go1 (1)",1,"C2_NO_REPLAN","S01",72.415830,"idle",-20.127660,63.978230,324.665500,-20.127660,63.978230,324.665500,-1.000000,0.000000
"20260629_132333","go1 (1)",1,"C2_NO_REPLAN","S01",79.082500,"idle",-20.127660,63.978230,324.665500,-20.127660,63.978230,324.665500,-1.000000,0.000000
"20260629_132333","go1 (1)",1,"C2_NO_REPLAN","S01",85.749170,"idle",-20.127660,63.978230,283.010200,-20.127660,63.978230,283.010200,-1.000000,0.000000
"20260629_132333","go1 (1)",1,"C2_NO_REPLAN","S01",92.415830,"idle",-20.127660,63.978230,278.660100,-20.127660,63.978230,278.660100,-1.000000,0.000000
"20260629_132333","go1 (1)",1,"C2_NO_REPLAN","S01",99.082500,"idle",-20.127660,63.978230,278.660100,-20.127660,63.978230,278.660100,-1.000000,0.000000
"20260629_132333","go1 (1)",1,"C2_NO_REPLAN","S01",105.749200,"idle",-20.127660,63.978230,271.784200,-20.127660,63.978230,271.784200,-1.000000,0.000000
"20260629_132333","go1 (1)",1,"C2_NO_REPLAN","S01",112.225400,"idle",-20.127660,63.978230,87.997790,-20.127660,63.978230,87.997790,-1.000000,0.000000
"20260629_132333","go1 (1)",1,"C2_NO_REPLAN","S01",118.892000,"idle",-20.127660,63.978230,87.997790,-20.127660,63.978230,87.997790,-1.000000,0.000000
"20260629_132333","go1 (1)",1,"C2_NO_REPLAN","S01",131.395500,"idle",-20.127660,63.978230,132.543500,-20.127660,63.978230,132.543500,-1.000000,0.000000
"20260629_132333","go1 (1)",1,"C2_NO_REPLAN","S01",138.062100,"idle",-20.127660,63.978230,132.543500,-20.127660,63.978230,132.543500,-1.000000,0.000000
"20260629_132333","go1 (1)",1,"C2_NO_REPLAN","S01",144.728800,"idle",-20.127660,63.978230,237.469900,-20.127660,63.978230,237.469900,-1.000000,0.000000
"20260629_132333","go1 (1)",1,"C2_NO_REPLAN","S01",151.395500,"idle",-20.127660,63.978230,78.311070,-20.127660,63.978230,78.311070,-1.000000,0.000000
"20260629_132333","go1 (1)",1,"C2_NO_REPLAN","S01",158.062100,"idle",-20.127660,63.978230,78.311070,-20.127660,63.978230,78.311070,-1.000000,0.000000
"20260629_132333","go1 (1)",1,"C2_NO_REPLAN","S01",164.728800,"idle",-20.127660,63.978230,269.118700,-20.127660,63.978230,269.118700,-1.000000,0.000000
"20260629_132333","go1 (1)",1,"C2_NO_REPLAN","S01",171.395500,"idle",-20.127660,63.978230,70.578500,-20.127660,63.978230,70.578500,-1.000000,0.000000
"20260629_132333","go1 (1)",1,"C2_NO_REPLAN","S01",178.062100,"idle",-20.127660,63.978230,70.578500,-20.127660,63.978230,70.578500,-1.000000,0.000000
"20260629_132333","go1 (1)",1,"C2_NO_REPLAN","S01",184.728800,"idle",-20.127660,63.978230,12.356660,-20.127660,63.978230,12.356660,-1.000000,0.000000
"20260629_132333","go1 (1)",1,"C2_NO_REPLAN","S01",191.328800,"idle",-20.127660,63.978230,5.913863,-20.127660,63.978230,5.913863,-1.000000,0.000000
"20260629_132333","go1 (1)",1,"C2_NO_REPLAN","S01",197.995400,"idle",-20.127660,63.978230,5.913863,-20.127660,63.978230,5.913863,-1.000000,0.000000
"20260629_132333","go1 (1)",1,"C2_NO_REPLAN","S01",204.662100,"idle",-20.127660,63.978230,136.350900,-20.127660,63.978230,136.350900,-1.000000,0.000000
"20260629_132333","go1 (1)",1,"C2_NO_REPLAN","S01",211.328800,"idle",-20.127660,63.978230,40.697530,-20.127660,63.978230,40.697530,-1.000000,0.000000
"20260629_132333","go1 (1)",1,"C2_NO_REPLAN","S01",217.995400,"idle",-20.127660,63.978230,40.697530,-20.127660,63.978230,40.697530,-1.000000,0.000000
"20260629_132333","go1 (1)",1,"C2_NO_REPLAN","S01",224.662100,"idle",-20.127660,63.978230,305.861500,-20.127660,63.978230,305.861500,-1.000000,0.000000
"20260629_132333","go1 (1)",1,"C2_NO_REPLAN","S01",231.328800,"idle",-20.127660,63.978230,227.330100,-20.127660,63.978230,227.330100,-1.000000,0.000000
"20260629_132333","go1 (1)",1,"C2_NO_REPLAN","S01",237.995500,"idle",-20.127660,63.978230,227.330100,-20.127660,63.978230,227.330100,-1.000000,0.000000
"20260629_132333","go1 (1)",1,"C2_NO_REPLAN","S01",244.662100,"idle",-20.127660,63.978230,254.368400,-20.127660,63.978230,254.368400,-1.000000,0.000000
"20260629_132333","go1 (1)",1,"C2_NO_REPLAN","S01",251.328800,"idle",-20.127660,63.978230,121.986100,-20.127660,63.978230,121.986100,-1.000000,0.000000
"20260629_132333","go1 (1)",1,"C2_NO_REPLAN","S01",257.995500,"idle",-20.127660,63.978230,121.986100,-20.127660,63.978230,121.986100,-1.000000,0.000000
"20260629_132333","go1 (1)",1,"C2_NO_REPLAN","S01",264.662100,"idle",-20.127660,63.978230,241.593300,-20.127660,63.978230,241.593300,-1.000000,0.000000
"20260629_132333","go1 (1)",1,"C2_NO_REPLAN","S01",271.328800,"idle",-20.127660,63.978230,27.630740,-20.127660,63.978230,27.630740,-1.000000,0.000000
"20260629_132333","go1 (1)",1,"C2_NO_REPLAN","S01",277.995500,"idle",-20.127660,63.978230,27.630740,-20.127660,63.978230,27.630740,-1.000000,0.000000
"20260629_132333","go1 (1)",1,"C2_NO_REPLAN","S01",284.662100,"idle",-20.127660,63.978230,9.965929,-20.127660,63.978230,9.965929,-1.000000,0.000000
"20260629_132333","go1 (1)",1,"C2_NO_REPLAN","S01",291.328800,"idle",-20.127660,63.978230,138.859000,-20.127660,63.978230,138.859000,-1.000000,0.000000
"20260629_132333","go1 (1)",1,"C2_NO_REPLAN","S01",297.995500,"idle",-20.127660,63.978230,138.859000,-20.127660,63.978230,138.859000,-1.000000,0.000000
"20260629_132333","go1 (1)",1,"C2_NO_REPLAN","S01",304.662100,"idle",-20.127660,63.978230,141.049800,-20.127660,63.978230,141.049800,-1.000000,0.000000
"20260629_132333","go1 (1)",1,"C2_NO_REPLAN","S01",311.328800,"idle",-20.127660,63.978230,13.661200,-20.127660,63.978230,13.661200,-1.000000,0.000000
