session_id,agent_name,trial_id,condition_id,scenario_id,map_id,policy_id,method,mode,difficulty_level,random_seed,start_time_iso,end_time_iso,success,end_reason,duration_sec,planning_time_sec,travel_distance_m,shortest_path_m,path_efficiency,collision_count,obstacle_collision_count,stuck_count,replan_count,replan_time_sec,raw_waypoints,sent_waypoints,sent_path_length_m,final_target_error_m,reached_by_error,cumulative_reward,steps,start_x,start_z,start_yaw,target_x,target_z,end_x,end_z,end_yaw
"20260701_190810","go1",0,"C1_NAVMESH_ONLY","S01","fullmap","NavMeshOnly","Unity_C1_NavMeshOnly_Evaluation","evaluation",1,121,"2026-07-01T19:08:12.0705713+09:00","2026-07-01T19:08:26.1885713+09:00",0,"agent_stopped",14.117950,0.000000,0.000000,4.493009,0.000000,0,0,1,0,0.000000,4,1,4.493009,3.865526,0,0.000000,0,2.226063,4.132020,338.294300,3.916481,7.608336,2.226063,4.132020,338.294300
"20260701_190810","go1",1,"C1_NAVMESH_ONLY","S02","fullmap","NavMeshOnly","Unity_C1_NavMeshOnly_Evaluation","evaluation",1,121,"2026-07-01T19:08:26.6849608+09:00","2026-07-01T19:08:41.9309608+09:00",0,"agent_stopped",15.246210,0.062673,0.000000,5.072805,0.000000,0,0,1,0,0.000000,5,1,5.072805,4.259604,0,0.000000,0,5.446342,3.243733,166.367400,5.882309,7.480969,5.446342,3.243733,166.367400
