session_id,agent_name,trial_id,condition_id,scenario_id,map_id,policy_id,method,mode,difficulty_level,random_seed,start_time_iso,end_time_iso,success,end_reason,duration_sec,planning_time_sec,travel_distance_m,shortest_path_m,path_efficiency,collision_count,obstacle_collision_count,stuck_count,replan_count,replan_time_sec,raw_waypoints,sent_waypoints,sent_path_length_m,final_target_error_m,reached_by_error,cumulative_reward,steps,start_x,start_z,start_yaw,target_x,target_z,end_x,end_z,end_yaw
"20260707_113106","go1",0,"C1_NAVMESH_ONLY","S10","fullmap","NavMeshOnly","Unity_C1_NavMeshOnly_Evaluation","evaluation",0,121,"2026-07-07T11:31:56.0817705+09:00","2026-07-07T11:32:14.4897705+09:00",0,"excessive_wandering",18.407680,0.017124,19.515340,3.405363,0.000000,0,0,0,1,2.614319,3,3,3.405363,5.526421,0,0.000000,0,1.259566,5.741482,338.294300,3.126168,8.404289,1.845874,3.028215,103.497800
