session_id,agent_name,trial_id,mode,condition_id,scenario_id,map_id,policy_id,difficulty_level,evaluation_fixed_difficulty,agent_count,goal_min_distance,goal_max_distance,min_open_radius,start_x,start_z,start_yaw,target_x,target_z,target_straight_distance_m,random_seed,created_at_iso
"20260629_130505","go1 (1)",1,"evaluation","C2_NO_REPLAN","S01","TestMap_A","GO1Agent13",-1,0,1,-1.000000,-1.000000,-1.000000,-20.127660,63.978230,8.669157,-20.127660,63.978230,0.000000,121,"2026-06-29T13:05:25.5908144+09:00"
